125330	+84000	+100	+0.12	+84000	 83900	+5	286258	24163	+84000	+85300	-83500	2	-251021	-20766500100	-53.28	0.17	279	97.52	137464	2	0	-53.78	000000	000000	7613	090029	094632	092008	141370	137868	-49.37	2420	3021	+420	 0	+5	+5	16800	13440
125335	 83900	 0	0.00	+84000	 83900	-1	286259	24163	+84000	+85300	-83500	3	-251020	-20766416200	-53.28	0.17	278	97.52	137301	2	0	-53.78	000000	000000	7613	090029	094632	092008	141371	137868	-49.37	2421	3021	-83	-1	 0	-1	16780	13424
125346	 83900	 0	0.00	+84000	 83900	-1	286260	24163	+84000	+85300	-83500	3	-251019	-20766332300	-53.28	0.17	278	97.52	137301	2	0	-53.78	000000	000000	7613	090029	094632	092008	141372	137868	-49.37	2422	3021	-83	-1	 0	-1	16780	13424
125348	+84000	+100	+0.12	+84000	 83900	+3	286263	24163	+84000	+85300	-83500	2	-251016	-20766080300	-53.28	0.17	279	97.52	137464	2	0	-53.78	000000	000000	7614	090029	094632	092008	141372	137871	-49.37	2422	3022	+252	 0	+3	+3	16800	13440
125349	+84000	+100	+0.12	+84000	 83900	+14	286277	24164	+84000	+85300	-83500	2	-251002	-20764904300	-53.28	0.17	279	97.53	137464	2	0	-53.78	000000	000000	7614	090029	094632	092008	141372	137885	-49.38	2422	3023	+1176	 0	+14	+14	16800	13440
125355	 83900	 0	0.00	+84000	 83900	-33	286310	24167	+84000	+85300	-83500	3	-250969	-20762135600	-53.29	0.17	278	97.51	137301	2	0	-53.79	000000	000000	7615	090029	094632	092008	141405	137885	-49.37	2423	3023	-2768	-33	 0	-33	16780	13424
125400	 83900	 0	0.00	+84000	 83900	-8	286318	24168	+84000	+85300	-83500	3	-250961	-20761464400	-53.29	0.17	278	97.51	137301	2	0	-53.79	000000	000000	7612	090029	094632	092008	141413	137885	-49.37	2424	3023	-671	-8	 0	-8	16780	13424
125401	+84000	+100	+0.12	+84000	 83900	+1	286319	24168	+84000	+85300	-83500	2	-250960	-20761380400	-53.29	0.17	279	97.51	137464	2	0	-53.79	000000	000000	7612	090029	094632	092008	141413	137886	-49.37	2424	3024	+84	 0	+1	+1	16800	13440
125401	+84000	+100	+0.12	+84000	 83900	+4	286323	24168	+84000	+85300	-83500	2	-250956	-20761044400	-53.29	0.17	279	97.51	137464	2	0	-53.79	000000	000000	7613	090029	094632	092008	141413	137890	-49.37	2424	3025	+336	 0	+4	+4	16800	13440
125405	 83900	 0	0.00	+84000	 83900	-1	286324	24168	+84000	+85300	-83500	3	-250955	-20760960500	-53.29	0.17	278	97.51	137301	2	0	-53.79	000000	000000	7613	090029	094632	092008	141414	137890	-49.37	2425	3025	-83	-1	 0	-1	16780	13424
125406	 83900	 0	0.00	+84000	 83900	-1	286325	24169	+84000	+85300	-83500	3	-250954	-20760876600	-53.29	0.17	278	97.51	137301	2	0	-53.79	000000	000000	7613	090029	094632	092008	141415	137890	-49.37	2426	3025	-83	-1	 0	-1	16780	13424
125407	 83900	 0	0.00	+84000	 83900	-1	286326	24169	+84000	+85300	-83500	3	-250953	-20760792700	-53.29	0.17	278	97.51	137301	2	0	-53.79	000000	000000	7613	090029	094632	092008	141416	137890	-49.37	2427	3025	-83	-1	 0	-1	16780	13424
125413	+84000	+100	+0.12	+84000	 83900	+15	286341	24170	+84000	+85300	-83500	2	-250938	-20759532700	-53.29	0.17	279	97.52	137464	2	0	-53.80	000000	000000	7613	090029	094632	092008	141416	137905	-49.37	2427	3026	+1260	 0	+15	+15	16800	13440
125432	+84000	+100	+0.12	+84000	 83900	+2	286381	24173	+84000	+85300	-83500	2	-250898	-20756173200	-53.30	0.17	279	97.54	137464	2	0	-53.80	000000	000000	7612	090029	094632	092008	141421	137940	-49.38	2429	3030	+168	 0	+2	+2	16800	13440
125436	 83900	 0	0.00	+84000	 83900	-1	286382	24173	+84000	+85300	-83500	3	-250897	-20756089300	-53.30	0.17	278	97.54	137301	2	0	-53.80	000000	000000	7612	090029	094632	092008	141422	137940	-49.38	2430	3030	-83	-1	 0	-1	16780	13424
125437	 83900	 0	0.00	+84000	 83900	-2	286384	24173	+84000	+85300	-83500	3	-250895	-20755921500	-53.30	0.18	278	97.54	137301	2	0	-53.80	000000	000000	7612	090029	094632	092008	141424	137940	-49.38	2431	3030	-167	-2	 0	-2	16780	13424
125438	 83900	 0	0.00	+84000	 83900	-3	286387	24174	+84000	+85300	-83500	3	-250892	-20755669800	-53.30	0.18	278	97.53	137301	2	0	-53.80	000000	000000	7612	090029	094632	092008	141427	137940	-49.38	2432	3030	-251	-3	 0	-3	16780	13424
125443	 83900	 0	0.00	+84000	 83900	-18	286405	24175	+84000	+85300	-83500	3	-250874	-20754159600	-53.31	0.18	278	97.52	137301	2	0	-53.81	000000	000000	7613	090029	094632	092008	141445	137940	-49.37	2433	3030	-1510	-18	 0	-18	16780	13424
125443	+84000	+100	+0.12	+84000	 83900	+26	286431	24177	+84000	+85300	-83500	2	-250848	-20751975600	-53.31	0.18	279	97.54	137464	2	0	-53.81	000000	000000	7614	090029	094632	092008	141445	137966	-49.38	2433	3031	+2184	 0	+26	+26	16800	13440
125443	 83900	 0	0.00	+84000	 83900	-16	286447	24179	+84000	+85300	-83500	3	-250832	-20750633200	-53.31	0.18	278	97.53	137301	2	0	-53.82	000000	000000	7614	090029	094632	092008	141461	137966	-49.37	2434	3031	-1342	-16	 0	-16	16780	13424
125451	 83900	 0	0.00	+84000	 83900	-1	286448	24179	+84000	+85300	-83500	3	-250831	-20750549300	-53.31	0.18	278	97.53	137301	2	0	-53.82	000000	000000	7614	090029	094632	092008	141462	137966	-49.37	2435	3031	-83	-1	 0	-1	16780	13424
125456	 83900	 0	0.00	+84000	 83900	-1	286449	24179	+84000	+85300	-83500	3	-250830	-20750465400	-53.31	0.18	278	97.53	137301	2	0	-53.82	000000	000000	7614	090029	094632	092008	141463	137966	-49.37	2436	3031	-83	-1	 0	-1	16780	13424
125501	 83900	 0	0.00	+84000	 83900	-1	286450	24179	+84000	+85300	-83500	3	-250829	-20750381500	-53.31	0.18	278	97.53	137301	2	0	-53.82	000000	000000	7612	090029	094632	092008	141464	137966	-49.37	2437	3031	-83	-1	 0	-1	16780	13424
125503	 83900	 0	0.00	+84000	 83900	-4	286454	24179	+84000	+85300	-83500	3	-250825	-20750045900	-53.32	0.18	278	97.52	137301	2	0	-53.82	000000	000000	7613	090029	094632	092008	141468	137966	-49.37	2438	3031	-335	-4	 0	-4	16780	13424
125510	+84000	+100	+0.12	+84000	 83900	+1	286455	24179	+84000	+85300	-83500	2	-250824	-20749961900	-53.32	0.18	279	97.53	137464	2	0	-53.82	000000	000000	7613	090029	094632	092008	141468	137967	-49.37	2438	3032	+84	 0	+1	+1	16800	13440
125510	 83900	 0	0.00	+84000	 83900	-37	286492	24183	+84000	+85300	-83500	3	-250787	-20746857600	-53.32	0.18	278	97.50	137301	2	0	-53.82	000000	000000	7614	090029	094632	092008	141505	137967	-49.37	2439	3032	-3104	-37	 0	-37	16780	13424
125513	+84000	+100	+0.12	+84000	 83900	+5	286497	24183	+84000	+85300	-83500	2	-250782	-20746437600	-53.32	0.18	279	97.50	137464	2	0	-53.82	000000	000000	7614	090029	094632	092008	141505	137972	-49.37	2439	3033	+420	 0	+5	+5	16800	13440
125513	 83900	 0	0.00	+84000	 83900	-8	286505	24184	+84000	+85300	-83500	3	-250774	-20745766400	-53.33	0.18	278	97.50	137301	2	0	-53.83	000000	000000	7614	090029	094632	092008	141513	137972	-49.37	2440	3033	-671	-8	 0	-8	16780	13424
125520	+84000	+100	+0.12	+84000	 83900	+1	286506	24184	+84000	+85300	-83500	2	-250773	-20745682400	-53.33	0.18	279	97.50	137464	2	0	-53.83	000000	000000	7614	090029	094632	092008	141513	137973	-49.37	2440	3034	+84	 0	+1	+1	16800	13440
125521	 83900	 0	0.00	+84000	 83900	-1	286507	24184	+84000	+85300	-83500	3	-250772	-20745598500	-53.33	0.18	278	97.50	137301	2	0	-53.83	000000	000000	7614	090029	094632	092008	141514	137973	-49.37	2441	3034	-83	-1	 0	-1	16780	13424
125522	 83900	 0	0.00	+84000	 83900	-1	286508	24184	+84000	+85300	-83500	3	-250771	-20745514600	-53.33	0.18	278	97.50	137301	2	0	-53.83	000000	000000	7614	090029	094632	092008	141515	137973	-49.37	2442	3034	-83	-1	 0	-1	16780	13424
125522	 83900	 0	0.00	+84000	 83900	-1	286509	24184	+84000	+85300	-83500	3	-250770	-20745430700	-53.33	0.18	278	97.50	137301	2	0	-53.83	000000	000000	7614	090029	094632	092008	141516	137973	-49.37	2443	3034	-83	-1	 0	-1	16780	13424
125524	 83900	 0	0.00	+84000	 83900	-10	286519	24185	+84000	+85300	-83500	3	-250760	-20744591700	-53.33	0.18	278	97.49	137301	2	0	-53.83	000000	000000	7614	090029	094632	092008	141526	137973	-49.36	2444	3034	-839	-10	 0	-10	16780	13424
